nice_class,term,n_marks,class_marks,share,band
20,chairs,2956,33211,0.08901,Recommended
20,tables,2805,33211,0.08446,Recommended
20,sofas,2750,33211,0.0828,Recommended
20,mirrors,2558,33211,0.07702,Recommended
20,pet furniture,2557,33211,0.07699,Recommended
20,garden furniture,2395,33211,0.07211,Recommended
20,kitchen furniture,2312,33211,0.06962,Recommended
20,beds for household pets,2286,33211,0.06883,Recommended
20,"beds, bedding, mattresses, pillows and cushions",2275,33211,0.0685,Recommended
20,household furniture,2260,33211,0.06805,Recommended
20,desks,2127,33211,0.06405,Recommended
20,kennels for household pets,2025,33211,0.06097,Recommended
20,indoor furniture,1935,33211,0.05826,Recommended
20,camping furniture,1871,33211,0.05634,Recommended
20,racks [furniture],1849,33211,0.05567,Recommended
20,stools,1824,33211,0.05492,Recommended
20,wooden furniture,1817,33211,0.05471,Recommended
20,cushions [furniture],1802,33211,0.05426,Recommended
20,tables [furniture],1791,33211,0.05393,Recommended
20,furniture and furnishings,1734,33211,0.05221,Recommended
20,seating furniture,1729,33211,0.05206,Recommended
20,benches [furniture],1718,33211,0.05173,Recommended
20,furniture shelves,1690,33211,0.05089,Recommended
20,upholstered furniture,1689,33211,0.05086,Recommended
20,cabinets [furniture],1657,33211,0.04989,Recommended
20,beds for pets,1633,33211,0.04917,Recommended
20,display stands,1615,33211,0.04863,Recommended
20,bed frames,1589,33211,0.04785,Recommended
20,storage furniture,1569,33211,0.04724,Recommended
20,dog kennels,1568,33211,0.04721,Recommended
20,patio furniture,1560,33211,0.04697,Recommended
20,furniture of metal,1556,33211,0.04685,Recommended
20,bed mattresses,1520,33211,0.04577,Recommended
20,sofa beds,1518,33211,0.04571,Recommended
20,chairs [seats],1515,33211,0.04562,Recommended
20,armchairs,1507,33211,0.04538,Recommended
20,"bedding, except linen",1496,33211,0.04505,Recommended
20,dressing tables,1479,33211,0.04453,Recommended
20,dog beds,1472,33211,0.04432,Recommended
20,furniture cabinets,1460,33211,0.04396,Recommended
20,seat cushions,1458,33211,0.0439,Recommended
20,inflatable furniture,1450,33211,0.04366,Recommended
20,cabinets,1445,33211,0.04351,Recommended
20,bed bases,1440,33211,0.04336,Recommended
20,camping mattresses,1435,33211,0.04321,Recommended
20,wardrobes,1414,33211,0.04258,Recommended
20,bamboo furniture,1408,33211,0.0424,Recommended
20,trolleys [furniture],1374,33211,0.04137,Recommended
20,fitted kitchen furniture,1367,33211,0.04116,Recommended
20,lawn furniture,1361,33211,0.04098,Recommended
20,metal furniture,1345,33211,0.0405,Recommended
20,furniture for kitchens,1342,33211,0.04041,Recommended
20,storage racks,1340,33211,0.04035,Recommended
20,shelves for storage,1334,33211,0.04017,Recommended
20,mirrors [furniture],1326,33211,0.03993,Some use this
20,lounge furniture,1319,33211,0.03972,Some use this
20,mattress toppers,1298,33211,0.03908,Some use this
20,"furniture for house, office and garden",1290,33211,0.03884,Some use this
20,coat hangers,1283,33211,0.03863,Some use this
20,bookcases,1275,33211,0.03839,Some use this
20,cupboards,1272,33211,0.0383,Some use this
20,seats [furniture],1270,33211,0.03824,Some use this
20,chair cushions,1256,33211,0.03782,Some use this
20,deck chairs,1233,33211,0.03713,Some use this
20,furniture for bathrooms,1226,33211,0.03692,Some use this
20,desks [furniture],1218,33211,0.03667,Some use this
20,furniture for storage,1216,33211,0.03661,Some use this
20,living room furniture,1216,33211,0.03661,Some use this
20,pet houses,1208,33211,0.03637,Some use this
20,furniture parts,1203,33211,0.03622,Some use this
20,clothes hangers,1198,33211,0.03607,Some use this
20,bathroom mirrors,1182,33211,0.03559,Some use this
20,domestic furniture,1178,33211,0.03547,Some use this
20,shelves [furniture],1168,33211,0.03517,Some use this
20,recliners [furniture],1149,33211,0.0346,Some use this
20,towel stands [furniture],1141,33211,0.03436,Some use this
20,cat beds,1125,33211,0.03387,Some use this
20,furniture for camping,1121,33211,0.03375,Some use this
20,chests of drawers,1109,33211,0.03339,Some use this
20,drawers for furniture,1103,33211,0.03321,Some use this
20,pet crates,1103,33211,0.03321,Some use this
20,washstands [furniture],1098,33211,0.03306,Some use this
20,folding chairs,1091,33211,0.03285,Some use this
20,leather furniture,1091,33211,0.03285,Some use this
20,metal furniture and furniture for camping,1086,33211,0.0327,Some use this
20,screens [furniture],1082,33211,0.03258,Some use this
20,pouffes [furniture],1072,33211,0.03228,Some use this
20,bathroom vanities [furniture],1069,33211,0.03219,Some use this
20,dressers [furniture],1066,33211,0.0321,Some use this
20,bolsters,1060,33211,0.03192,Some use this
20,sideboards,1056,33211,0.0318,Some use this
20,scratching posts for cats,1055,33211,0.03177,Some use this
20,bathroom cabinets,1049,33211,0.03159,Some use this
20,seats,1048,33211,0.03156,Some use this
20,chests for toys,1043,33211,0.03141,Some use this
20,neck pillows,1041,33211,0.03135,Some use this
20,storage boxes [furniture],1041,33211,0.03135,Some use this
20,foam mattresses,1040,33211,0.03131,Some use this
20,picture and photograph frames,1038,33211,0.03125,Some use this
20,mirrors [looking glasses],1036,33211,0.03119,Some use this
20,"containers, not of metal, for storage or transport",1034,33211,0.03113,Some use this
20,computer furniture,1033,33211,0.0311,Some use this
20,bath pillows,1026,33211,0.03089,Some use this
20,tea tables,1025,33211,0.03086,Some use this
20,inflatable pillows,1023,33211,0.0308,Some use this
20,nursery furniture,1022,33211,0.03077,Some use this
20,furniture (office -),1018,33211,0.03065,Some use this
20,shop furniture,1018,33211,0.03065,Some use this
20,office chairs,1014,33211,0.03053,Some use this
20,"furniture, mirrors, picture frames",1006,33211,0.03029,Some use this
20,inflatable pet beds,1005,33211,0.03026,Some use this
20,furniture chests,1004,33211,0.03023,Some use this
20,shoe racks,1000,33211,0.03011,Some use this
20,furniture for children,998,33211,0.03005,Some use this
20,shelves,994,33211,0.02993,Some use this
20,flower-stands [furniture],986,33211,0.02969,Some use this
20,memory foam pillows,985,33211,0.02966,Some use this
20,playpens for babies,981,33211,0.02954,Some use this
20,furniture racks,976,33211,0.02939,Some use this
20,trestles [furniture],972,33211,0.02927,Some use this
20,"works of art of wood, wax, plaster or plastic",972,33211,0.02927,Some use this
20,dining chairs,969,33211,0.02918,Some use this
20,curtain hooks,964,33211,0.02903,Some use this
20,travel pillows,963,33211,0.029,Some use this
20,couches,960,33211,0.02891,Some use this
20,wooden shelving [furniture],955,33211,0.02876,Some use this
20,display boards,942,33211,0.02836,Some use this
20,cushions (pet -),935,33211,0.02815,Some use this
20,bed chairs,929,33211,0.02797,Some use this
20,curtain rods,928,33211,0.02794,Some use this
20,nesting boxes for household pets,928,33211,0.02794,Some use this
20,nap mats [cushions or mattresses],925,33211,0.02785,Some use this
20,footstools,921,33211,0.02773,Some use this
20,mattress pads,918,33211,0.02764,Some use this
20,furniture doors,917,33211,0.02761,Some use this
20,lockers [furniture],907,33211,0.02731,Some use this
20,coffee tables,906,33211,0.02728,Some use this
20,sleeping mats,906,33211,0.02728,Some use this
20,bottle racks,904,33211,0.02722,Some use this
20,photo frames,903,33211,0.02719,Some use this
20,folding beds,902,33211,0.02716,Some use this
20,u-shaped pillows,902,33211,0.02716,Some use this
20,dining tables,898,33211,0.02704,Some use this
20,doors for furniture,896,33211,0.02698,Some use this
20,glass furniture,893,33211,0.02689,Some use this
20,kitchen cabinets,893,33211,0.02689,Some use this
20,garden furniture manufactured from wood,892,33211,0.02686,Some use this
20,furniture frames,887,33211,0.02671,Some use this
20,magazine racks,884,33211,0.02662,Some use this
20,school furniture,882,33211,0.02656,Some use this
20,packaging containers of plastic,875,33211,0.02635,Some use this
20,divan beds,873,33211,0.02629,Some use this
20,coatstands,870,33211,0.0262,Some use this
20,filing cabinets,870,33211,0.0262,Some use this
20,cane furniture,863,33211,0.02599,Some use this
20,maternity pillows,863,33211,0.02599,Some use this
20,curtain rings,861,33211,0.02593,Some use this
20,kitchen dressers [furniture],858,33211,0.02583,Some use this
20,latex pillows,856,33211,0.02577,Some use this
20,infant beds,855,33211,0.02574,Some use this
20,boxes of wood or plastic,850,33211,0.02559,Some use this
20,shelving units,846,33211,0.02547,Some use this
20,chairs being office furniture,844,33211,0.02541,Some use this
20,credenzas [furniture],835,33211,0.02514,Some use this
20,bunk beds,830,33211,0.02499,Some use this
20,furniture for offices,828,33211,0.02493,Some use this
20,legs for furniture,828,33211,0.02493,Some use this
20,"furniture fittings, not of metal",826,33211,0.02487,Some use this
20,bathroom cupboards,825,33211,0.02484,Some use this
20,cots for babies,824,33211,0.02481,Some use this
20,mats for infant playpens,822,33211,0.02475,Some use this
20,children's furniture,818,33211,0.02463,Some use this
20,animal housing and beds,814,33211,0.02451,Some use this
20,throw pillows,812,33211,0.02445,Some use this
20,air pillows,810,33211,0.02439,Some use this
20,folding tables,810,33211,0.02439,Some use this
20,neck-supporting pillows,809,33211,0.02436,Some use this
20,kitchen tables,806,33211,0.02427,Some use this
20,adjustable beds,805,33211,0.02424,Some use this
20,stuffed pillows,801,33211,0.02412,Some use this
20,bentwood furniture,794,33211,0.02391,Some use this
20,high chairs for babies,794,33211,0.02391,Some use this
20,slatted furniture,792,33211,0.02385,Some use this
20,divans,789,33211,0.02376,Some use this
20,wall mirrors,787,33211,0.0237,Some use this
20,portable beds for pets,786,33211,0.02367,Some use this
20,fitted bedroom furniture,785,33211,0.02364,Some use this
20,stackable furniture,785,33211,0.02364,Some use this
20,decorative mirrors,782,33211,0.02355,Some use this
20,sleeping mats for camping [mattresses],781,33211,0.02352,Some use this
20,lounge chairs,780,33211,0.02349,Some use this
20,transformable furniture,777,33211,0.0234,Some use this
20,coat racks,775,33211,0.02334,Some use this
20,desks and tables,771,33211,0.02322,Some use this
20,air mattresses,769,33211,0.02315,Some use this
20,soft furnishings [cushions],765,33211,0.02303,Some use this
20,beds for animals,764,33211,0.023,Some use this
20,fitted furniture,762,33211,0.02294,Some use this
20,head supporting pillows,762,33211,0.02294,Some use this
20,consoles [furniture],758,33211,0.02282,Some use this
20,bedside tables,755,33211,0.02273,Some use this
20,chair pads,751,33211,0.02261,Some use this
20,plant racks,750,33211,0.02258,Some use this
20,bathroom fittings in the nature of furniture,748,33211,0.02252,Some use this
20,bathroom stools,744,33211,0.0224,Some use this
20,plastic boxes,741,33211,0.02231,Some use this
20,frames,740,33211,0.02228,Some use this
20,shoe cabinets,740,33211,0.02228,Some use this
20,chaise longues,739,33211,0.02225,Some use this
20,decorations of plastic for foodstuffs,737,33211,0.02219,Some use this
20,cupboards being furniture,735,33211,0.02213,Some use this
20,photograph frames,734,33211,0.0221,Some use this
20,umbrella stands,733,33211,0.02207,Some use this
20,bamboo pillows,732,33211,0.02204,Some use this
20,bed heads,732,33211,0.02204,Some use this
20,chair beds,732,33211,0.02204,Some use this
20,sleeping pads,731,33211,0.02201,Some use this
20,bathroom vanities,727,33211,0.02189,Some use this
20,table tops,727,33211,0.02189,Some use this
20,hand-held mirrors [toilet mirrors],721,33211,0.02171,Some use this
20,office desks,721,33211,0.02171,Some use this
20,ottomans,718,33211,0.02162,Some use this
20,bed slats,717,33211,0.02159,Some use this
20,arbours [furniture],714,33211,0.0215,Some use this
20,flower-pot pedestals,713,33211,0.02147,Some use this
20,bed rails,712,33211,0.02144,Some use this
20,latex mattresses,711,33211,0.02141,Some use this
20,modular bathroom furniture,710,33211,0.02138,Some use this
20,foam camping mattresses,707,33211,0.02129,Some use this
20,meerschaum,707,33211,0.02129,Some use this
20,baby walkers,700,33211,0.02108,Some use this
20,air cushions,697,33211,0.02099,Some use this
20,camp beds,696,33211,0.02096,Some use this
20,shells,696,33211,0.02096,Some use this
20,head positioning pillows for babies,694,33211,0.0209,Some use this
20,pedestals [furniture],694,33211,0.0209,Some use this
20,beds of wood,686,33211,0.02066,Some use this
20,side tables,676,33211,0.02035,Some use this
20,stationery cabinets [furniture],676,33211,0.02035,Some use this
20,infant walkers,675,33211,0.02032,Some use this
20,scented pillows,674,33211,0.02029,Some use this
20,toy boxes [furniture],671,33211,0.0202,Some use this
20,benches,668,33211,0.02011,Some use this
20,wind chimes [decoration],668,33211,0.02011,Some use this
20,nursing pillows,667,33211,0.02008,Some use this
20,furniture screens,666,33211,0.02005,Some use this
20,inflatable mattresses for use when camping,666,33211,0.02005,Some use this
20,furniture moldings,665,33211,0.02002,Some use this
20,bedside cabinets,659,33211,0.01984,Some use this
20,furniture partitions,658,33211,0.01981,Some use this
20,padded furniture,658,33211,0.01981,Some use this
20,foldaway beds,657,33211,0.01978,Some use this
20,wooden racks [furniture],656,33211,0.01975,Some use this
20,curtain rails,653,33211,0.01966,Some use this
20,accent pillows,652,33211,0.01963,Some use this
20,wall shelves furniture,650,33211,0.01957,Some use this
20,showcases [furniture],648,33211,0.01951,Some use this
20,fireguards [furniture],645,33211,0.01942,Some use this
20,rocking chairs,644,33211,0.01939,Some use this
